978-0-07-336265-6,Paperback,Principles Of Macroeconomics,4,Frank,EC-ECONOMICS,202,07-RUIZ,Required
978-0-07-727123-7,Non-Book/Strange,Principles Of Macroeconomics (Coursesmart Digital),4,Frank (Db*),EC-ECONOMICS,202,07-RUIZ,Optional
978-1-60229-748-7,Paperback,Foundations Of Macroeconomics,3,Farsio/Dolan,EC-ECONOMICS,202,08-SAFARZADEH,Required
978-0-558-80781-8,Paperback,Principles Of Macroeconomics,2,Dua,EC-ECONOMICS,202,09-HUNTER,Required
978-0-558-80781-8,Paperback,Principles Of Macroeconomics,2,Dua,EC-ECONOMICS,202,10-DUA,Required
978-0-558-80781-8,Paperback,Principles Of Macroeconomics,2,Dua,EC-ECONOMICS,202,11-DUA,Required
978-1-932628-12-8,Kit/Set/Package,Beginning Statistics W/Software,,Warren*,EC-ECONOMICS,322,01-LANGE,Required
978-1-932628-12-8,Kit/Set/Package,Beginning Statistics W/Software,,Warren*,EC-ECONOMICS,322,01-LANGE,Required
,,,,,EC-ECONOMICS,402,01-BROWN,
978-981-02-3849-0,Paperback,Brief History Of Economics,,Canterbery,EC-ECONOMICS,407,01-RUIZ,Required
978-1-4292-1949-5,Hardback,Public Finance & Public Policy,3,Gruber,EC-ECONOMICS,410,01-HUNTER,Required
978-1-57766-531-1,Paperback,Natural Resource Economics,2,Field,EC-ECONOMICS,429,01-BRESNOCK,Required
,,,,,EC-ECONOMICS,442,01-RUIZ,
,,,,,EC-ECONOMICS,463,01-RUSH,
978-0-393-33313-8,Paperback,Conscience Of A Liberal,,Krugman,EC-ECONOMICS,480,01-RUSH,Required
978-0-936783-21-5,Paperback,"Federalist Papers In Modern Language, Etc (Merril",,Webster,EC-ECONOMICS,480,01-RUSH,Required
978-0-393-33895-9,Paperback,Freefall,,Stiglitz,EC-ECONOMICS,480,01-RUSH,Required
978-0-470-03765-2,Non-Book/Strange,Aplia Stand-Alone T/A Microeconomics (Besanko),,Wiley,EC-ECONOMICS,550,01-BROWN,Required
978-0-470-04924-2,Hardback,Microeconomics,3,Besanko,EC-ECONOMICS,550,01-BROWN,Optional
978-0-13-513245-6,Hardback,Econometric Analysis,6,Greene,EC-ECONOMICS,552,01-SAFARZADEH,Required
978-0-13-274510-9,Kit/Set/Package,Corporate Finance (Sve) W/Myfinancelab & Etext Acc,2,Berk*,EC-ECONOMICS,656,01-BROWN,Required
978-0-13-274460-7,Non-Book/Strange,Myfinancelab T/A Corporate Finance W/Ebook,,Pearson,EC-ECONOMICS,656,01-BROWN,Part
978-0-13-213879-6,Looseleaf,Corporate Finance Student Value Edition,2,Berk,EC-ECONOMICS,656,01-BROWN,Part
,,,,,EC-ECONOMICS,322A,01-Carsten Lange,
,,,,,EC-ECONOMICS,322A,01-Carsten Lange,
978-0-07-726319-5,Hardback,Fundamentals Of Electric Circuits,4,Alexander,ECE-ELEC & COMP ENGR,109,01-MASSOUDI,Required
978-0-07-726319-5,Hardback,Fundamentals Of Electric Circuits,4,Alexander,ECE-ELEC & COMP ENGR,109,02-FERGUSON  JR,Required
978-0-07-726319-5,Hardback,Fundamentals Of Electric Circuits,4,Alexander,ECE-ELEC & COMP ENGR,109,03-SACCO,Required
978-0-13-216541-9,Paperback,C++: How To Program: Late Objects Vers (W/Cd Only),7,Deitel,ECE-ELEC & COMP ENGR,114,01-HAYDEN,Required
978-0-13-217741-2,Non-Book/Strange,C++ How To Program (Coursesmart),7,Deitel (Db*),ECE-ELEC & COMP ENGR,114,01-HAYDEN,Optional
978-0-13-216541-9,Paperback,C++: How To Program: Late Objects Vers (W/Cd Only),7,Deitel,ECE-ELEC & COMP ENGR,114,02-ROGSTAD,Required
978-0-13-217741-2,Non-Book/Strange,C++ How To Program (Coursesmart),7,Deitel (Db*),ECE-ELEC & COMP ENGR,114,02-ROGSTAD,Optional
978-0-7167-6864-7,Hardback,Mathematical Structures For Computer Science,6,Gersting,ECE-ELEC & COMP ENGR,130,01-CHANDRA,Required
978-0-07-721164-6,Cloth,Fundamentals Of Digital Logic W/Verilog Design,2,Brown,ECE-ELEC & COMP ENGR,204,01-EL-NAGA,Required
978-0-07-721164-6,Cloth,Fundamentals Of Digital Logic W/Verilog Design,2,Brown,ECE-ELEC & COMP ENGR,204,02-TSAI,Required
978-0-07-721164-6,Cloth,Fundamentals Of Digital Logic W/Verilog Design,2,Brown,ECE-ELEC & COMP ENGR,205,01-HAYDEN,Required
978-0-07-721164-6,Cloth,Fundamentals Of Digital Logic W/Verilog Design,2,Brown,ECE-ELEC & COMP ENGR,205,02-EL-NAGA,Required
,,,,,ECE-ELEC & COMP ENGR,207,01-WANDERMAN,
978-0-07-818828-2,Kit/Set/Package,Fundamentals Of Electric Circuits W/Aris Code,4,Alexander* (Sw2),ECE-ELEC & COMP ENGR,207,02-CHANDRA,Required
978-0-07-726319-5,Hardback,Fundamentals Of Electric Circuits,4,Alexander,ECE-ELEC & COMP ENGR,207,02-CHANDRA,Part
978-0-07-725160-4,Non-Book/Strange,Aris Access Code T/A Fundamentals Of Electric Circ,4,Alexander,ECE-ELEC & COMP ENGR,207,02-CHANDRA,Part
,,,,,ECE-ELEC & COMP ENGR,209,01-WANDERMAN,
978-0-07-726319-5,Hardback,Fundamentals Of Electric Circuits,4,Alexander,ECE-ELEC & COMP ENGR,209,02-IBRAHIM,Required
978-0-07-338045-2,Hardback,Microelectronic Circuit Design,4,Jaeger,ECE-ELEC & COMP ENGR,220,01-FERGUSON  JR,Required
978-0-07-733004-0,Non-Book/Strange,Microelectronic Circuit Design (Coursesmart),4,Jaeger (Db*),ECE-ELEC & COMP ENGR,220,01-FERGUSON  JR,Optional
978-0-07-338037-7,Paperback,Fundamentals Of Electrical Engineering,,Rizzoni,ECE-ELEC & COMP ENGR,231,01-WANDERMAN,Required
978-0-07-727272-2,Non-Book/Strange,Fundamentals Of Electrical Engineering (Coursesmar,,Rizzoni (Db*),ECE-ELEC & COMP ENGR,231,01-WANDERMAN,Optional
978-0-07-338037-7,Paperback,Fundamentals Of Electrical Engineering,,Rizzoni,ECE-ELEC & COMP ENGR,231,02-DAVARPANAH,Required
978-0-07-727272-2,Non-Book/Strange,Fundamentals Of Electrical Engineering (Coursesmar,,Rizzoni (Db*),ECE-ELEC & COMP ENGR,231,02-DAVARPANAH,Optional
978-0-07-338037-7,Paperback,Fundamentals Of Electrical Engineering,,Rizzoni,ECE-ELEC & COMP ENGR,231,03-DAVARPANAH,Required
978-0-07-727272-2,Non-Book/Strange,Fundamentals Of Electrical Engineering (Coursesmar,,Rizzoni (Db*),ECE-ELEC & COMP ENGR,231,03-DAVARPANAH,Optional
978-0-470-10877-2,Paperback,Matlab,3,Gilat,ECE-ELEC & COMP ENGR,257,01-YIN,Required
978-0-470-28305-9,Non-Book/Strange,Matlab (Coursesmart),3,Gilat (Db*),ECE-ELEC & COMP ENGR,257,01-YIN,Optional
978-0-201-56611-6,Hardback,Fundamentals Of Engineering Electromagnetics,,Cheng,ECE-ELEC & COMP ENGR,302,01-FERGUSON  JR,Required
978-0-13-187374-2,Hardback,Digital Signal Processing,4,Proakis,ECE-ELEC & COMP ENGR,306,01-CHENG,Required
978-0-07-297718-9,Hardback,Fundamentals Of Electric Circuits,3,Alexander,ECE-ELEC & COMP ENGR,307,01-KANG,Required
978-0-470-54756-4,Hardback,Control Systems Engineering,6,Nise,ECE-ELEC & COMP ENGR,309,01-CHENG,Required
978-0-470-54756-4,Hardback,Control Systems Engineering,6,Nise,ECE-ELEC & COMP ENGR,309,02-IBRAHIM,Required
978-0-9658944-2-5,None,Electrical Machines,,"Gonen, Turan",ECE-ELEC & COMP ENGR,310,01-FITZGERALD,Required
978-0-9658944-2-5,None,Electrical Machines,,"Gonen, Turan",ECE-ELEC & COMP ENGR,310,02-FITZGERALD,Required
978-0-471-27214-4,Cloth,Probability & Stochastic Processes,2,Yates,ECE-ELEC & COMP ENGR,315,01-HWANG,Required
978-0-470-59252-6,Non-Book/Strange,Probability & Stochastic Processes (Coursesmart Di,2,Yates (Db*),ECE-ELEC & COMP ENGR,315,01-HWANG,Optional
978-0-07-338045-2,Hardback,Microelectronic Circuit Design,4,Jaeger,ECE-ELEC & COMP ENGR,320,01-GHARAKHANIAN,Required
978-0-07-733004-0,Non-Book/Strange,Microelectronic Circuit Design (Coursesmart),4,Jaeger (Db*),ECE-ELEC & COMP ENGR,320,01-GHARAKHANIAN,Optional
978-0-07-338045-2,Hardback,Microelectronic Circuit Design,4,Jaeger,ECE-ELEC & COMP ENGR,320,02-NELSON,Required
978-0-07-733004-0,Non-Book/Strange,Microelectronic Circuit Design (Coursesmart),4,Jaeger (Db*),ECE-ELEC & COMP ENGR,320,02-NELSON,Optional
978-0-07-338045-2,Hardback,Microelectronic Circuit Design,4,Jaeger,ECE-ELEC & COMP ENGR,322,01-OLSON,Required
978-0-07-733004-0,Non-Book/Strange,Microelectronic Circuit Design (Coursesmart),4,Jaeger (Db*),ECE-ELEC & COMP ENGR,322,01-OLSON,Optional
978-0-07-228365-5,Hardback,Analysis & Design Of Digital Integrated Circuits,3,Hodges,ECE-ELEC & COMP ENGR,325,01-OLSON,Required
978-0-201-54393-3,Hardback,Semiconductor Device Fundamentals,,Pierret,ECE-ELEC & COMP ENGR,330,01-VANDERVOORT,Required
978-0-470-94769-2,Cloth,Microcontroller Theory And Applications With The P,,Rafiquzzaman,ECE-ELEC & COMP ENGR,341,01-RAFIQUZZAMAN,Required
978-0-470-94769-2,Cloth,Microcontroller Theory And Applications With The P,,Rafiquzzaman,ECE-ELEC & COMP ENGR,341,02-DAVARPANAH,Required
978-0-19-533145-5,Hardback,Modern Digital & Analog Communication Systems,4,Lathi,ECE-ELEC & COMP ENGR,405,01-KETSEOGLOU,Required
978-0-13-977398-3,Hardback,"Modeling, Synthesis & Rapid Prototyping W/Verilog",,Ciletti,ECE-ELEC & COMP ENGR,415,01-YIN,Required
978-0-471-35832-9,Hardback,Fundamentals Of Photonics,2,Saleh,ECE-ELEC & COMP ENGR,420,01-FERGUSON  JR,Required
978-0-534-54884-1,Hardback,Power System Analysis & Design (W/Cd ),4,Glover,ECE-ELEC & COMP ENGR,422,01-MONEMI,Required
978-0-534-38462-3,Hardback,Digital Systems Design Using Vhdl (W/Cd Only),2,Roth,ECE-ELEC & COMP ENGR,424,01-SACCO,Required
978-0-07-337604-2,Hardback,Tcp/Ip Protocol Suite,4,Forouzan,ECE-ELEC & COMP ENGR,433,01-LIN,Required
978-0-07-727934-9,Non-Book/Strange,Tcp/Ip Protocol Suite (Coursesmart),4,Forouzan (Db*),ECE-ELEC & COMP ENGR,433,01-LIN,Optional
978-0-07-338071-1,Hardback,Optical Fiber Communications,4,Keiser,ECE-ELEC & COMP ENGR,436,01-MYSOOR,Required
978-0-07-740404-8,Non-Book/Strange,Optical Fiber Communications (Coursesmart),4,Keiser (Db*),ECE-ELEC & COMP ENGR,436,01-MYSOOR,Optional
978-0-471-44878-5,Hardback,Microwave Engineering,3,Pozar,ECE-ELEC & COMP ENGR,448,01-MYSOOR,Required
,,,,,ECE-ELEC & COMP ENGR,464,01-SUTTON,
978-0-07-338067-4,Hardback,Power Electronics,,Hart,ECE-ELEC & COMP ENGR,469,01-NELSON,Required
978-0-07-731423-1,Non-Book/Strange,Power Electronics (Coursesmart),,Hart (Db*),ECE-ELEC & COMP ENGR,469,01-NELSON,Optional
,,,,,ECE-ELEC & COMP ENGR,480,01-YIN,
,,,,,ECE-ELEC & COMP ENGR,480,01-YIN,
978-1-885750-05-1,Cloth,Illumination Engineering,2,Murdoch,ECE-ELEC & COMP ENGR,490,01-SMITH,Required
978-0-13-168728-8,Hardback,Digital Image Processing,3,Gonzalez,ECE-ELEC & COMP ENGR,542,01-STAFF,Required
978-0-13-604189-4,Non-Book/Strange,Digital Image Processing (Coursesmart Digital),3,Gonzalez (Db*),ECE-ELEC & COMP ENGR,542,01-STAFF,Optional
978-1-57524-143-2,Cloth,Design Of Robust Control Systems,,Sidi,ECE-ELEC & COMP ENGR,545,01-OLDAK,Required
978-0-13-090126-2,Hardback,Adaptive Filter Theory,4,Haykin,ECE-ELEC & COMP ENGR,551,01-HWANG,Required
978-0-521-83716-3,Hardback,Wireless Communications,,Goldsmith,ECE-ELEC & COMP ENGR,566,01-KETSEOGLOU,Required
,,,,,ECE-ELEC & COMP ENGR,109L,01-MASSOUDI,
,,,,,ECE-ELEC & COMP ENGR,109L,02-HWANG,
,,,,,ECE-ELEC & COMP ENGR,109L,03-GHANEH,
,,,,,ECE-ELEC & COMP ENGR,109L,04-TSAI,
,,,,,ECE-ELEC & COMP ENGR,114L,01-HAYDEN,
,,,,,ECE-ELEC & COMP ENGR,114L,02-ROGSTAD,
,,,,,ECE-ELEC & COMP ENGR,204L,01-STAFF,
,,,,,ECE-ELEC & COMP ENGR,204L,02-TSAI,
,,,,,ECE-ELEC & COMP ENGR,204L,03-STAFF,
,,,,,ECE-ELEC & COMP ENGR,205L,01-TRAN,
,,,,,ECE-ELEC & COMP ENGR,205L,02-PINAI,
,,,,,ECE-ELEC & COMP ENGR,205L,03-BOSKOVICH,
,,,,,ECE-ELEC & COMP ENGR,207L,01-GHANEH,
,,,,,ECE-ELEC & COMP ENGR,207L,02-WANDERMAN,
,,,,,ECE-ELEC & COMP ENGR,209L,01-NGUYEN,
,,,,,ECE-ELEC & COMP ENGR,209L,02-ROGSTAD,
,,,,,ECE-ELEC & COMP ENGR,220L,01-MASSOUDI,
,,,,,ECE-ELEC & COMP ENGR,220L,02-MITTSKUS,
,,,,,ECE-ELEC & COMP ENGR,231L,01-STAFF,
,,,,,ECE-ELEC & COMP ENGR,231L,02-GHARAKHANIAN,
,,,,,ECE-ELEC & COMP ENGR,231L,03-GHARAKHANIAN,
,,,,,ECE-ELEC & COMP ENGR,231L,04-SMITH,
,,,,,ECE-ELEC & COMP ENGR,306L,01-ALIYAZICIOGLU,
,,,,,ECE-ELEC & COMP ENGR,306L,02-OLDAK,
,,,,,ECE-ELEC & COMP ENGR,309L,01-CHENG,
,,,,,ECE-ELEC & COMP ENGR,309L,02-IBRAHIM,
,,,,,ECE-ELEC & COMP ENGR,310L,01-FITZGERALD,
,,,,,ECE-ELEC & COMP ENGR,310L,02-FITZGERALD,
,,,,,ECE-ELEC & COMP ENGR,320L,01-MASSOUDI,
,,,,,ECE-ELEC & COMP ENGR,320L,02-MITTSKUS,
,,,,,ECE-ELEC & COMP ENGR,325L,01-OLSON,
,,,,,ECE-ELEC & COMP ENGR,341L,01-RAFIQUZZAMAN,
,,,,,ECE-ELEC & COMP ENGR,341L,02-PINAI,
,,,,,ECE-ELEC & COMP ENGR,341L,03-BOSKOVICH,
,,,,,ECE-ELEC & COMP ENGR,405L,01-ROGSTAD,
,,,,,ECE-ELEC & COMP ENGR,405L,02-MYSOOR,
,,,,,ECE-ELEC & COMP ENGR,415L,01-YIN,
,,,,,ECE-ELEC & COMP ENGR,422L,01-MONEMI,
,,,,,ECE-ELEC & COMP ENGR,424L,01-SACCO,
,,,,,ECE-ELEC & COMP ENGR,433L,01-LIN,
,,,,,ECE-ELEC & COMP ENGR,469L,01-NELSON,
,,,,,ECE-ELEC & COMP ENGR,490L,01-SMITH,
,,,,,ECE-ELEC & COMP ENGR,ECE480,01-,
978-0-7575-3984-8,Paperback,School Personnel Admin: California Perspective (W/,6,Townley,EDU-EDUC LEADERSHIP,511,01-DALESSI,Required
978-0-7575-3984-8,Paperback,School Personnel Admin: California Perspective (W/,6,Townley,EDU-EDUC LEADERSHIP,511,02-DALESSI,Required
978-0-7575-5007-2,Paperback,School Finance: California Perspective (W/Cd Only,8,Townley,EDU-EDUC LEADERSHIP,513,01-AVINA,Required
978-0-7575-5007-2,Paperback,School Finance: California Perspective (W/Cd Only,8,Townley,EDU-EDUC LEADERSHIP,513,02-AVINA,Required
,,,,,EDU-EDUC LEADERSHIP,530,01-LEON,
,,,,,EDU-EDUC LEADERSHIP,530,02-STAFF,
,,,,,EDU-EDUC LEADERSHIP,548,01-DAVIS,
,,,,,EDU-EDUC LEADERSHIP,551,01-DAVIS,
,,,,,EDU-EDUC LEADERSHIP,553,01-DAVIS,
,,,,,EDU-EDUC LEADERSHIP,511A,01-DALESSI,
,,,,,EDU-EDUC LEADERSHIP,511A,02-DALESSI,
,,,,,EDU-EDUC LEADERSHIP,513A,01-AVINA,
,,,,,EDU-EDUC LEADERSHIP,513A,02-AVINA,
978-0-9646969-2-1,Paperback,Studying Engineering,3,Landis,EGR-ENGINEERING,100,01-FALTENS,Required
978-1-4391-2566-3,Hardback,Story Of Stuff,,Leonard,EGR-ENGINEERING,100,01-FALTENS,Required
978-0-9646969-2-1,Paperback,Studying Engineering,3,Landis,EGR-ENGINEERING,100,03-Hamabata,Required
978-1-4391-2566-3,Hardback,Story Of Stuff,,Leonard,EGR-ENGINEERING,100,03-Hamabata,Required
978-0-14-044949-5,Paperback,Nicomachean Ethics,,Aristotle,EGR-ENGINEERING,402,01-DAVIS JR,Required
978-0-07-248311-6,Paperback,Intro To Engineering Ethics,2,Martin,EGR-ENGINEERING,402,01-DAVIS JR,Required
978-0-07-727636-2,Non-Book/Strange,Intro To Engineering Ethics (Coursesmart Digital),2,Schinzinger (Db*),EGR-ENGINEERING,402,01-DAVIS JR,Optional
978-0-14-044949-5,Paperback,Nicomachean Ethics,,Aristotle,EGR-ENGINEERING,402,02-PRICE,Required
978-0-07-248311-6,Paperback,Intro To Engineering Ethics,2,Martin,EGR-ENGINEERING,402,02-PRICE,Required
978-0-07-727636-2,Non-Book/Strange,Intro To Engineering Ethics (Coursesmart Digital),2,Schinzinger (Db*),EGR-ENGINEERING,402,02-PRICE,Optional
978-0-14-044949-5,Paperback,Nicomachean Ethics,,Aristotle,EGR-ENGINEERING,402,03-DAVIS JR,Required
978-0-07-248311-6,Paperback,Intro To Engineering Ethics,2,Martin,EGR-ENGINEERING,402,03-DAVIS JR,Required
978-0-07-727636-2,Non-Book/Strange,Intro To Engineering Ethics (Coursesmart Digital),2,Schinzinger (Db*),EGR-ENGINEERING,402,03-DAVIS JR,Optional
978-0-14-044949-5,Paperback,Nicomachean Ethics,,Aristotle,EGR-ENGINEERING,402,04-DAVIS JR,Required
978-0-07-248311-6,Paperback,Intro To Engineering Ethics,2,Martin,EGR-ENGINEERING,402,04-DAVIS JR,Required
978-0-07-727636-2,Non-Book/Strange,Intro To Engineering Ethics (Coursesmart Digital),2,Schinzinger (Db*),EGR-ENGINEERING,402,04-DAVIS JR,Optional
978-0-14-044949-5,Paperback,Nicomachean Ethics,,Aristotle,EGR-ENGINEERING,402,05-PRICE,Required
978-0-07-248311-6,Paperback,Intro To Engineering Ethics,2,Martin,EGR-ENGINEERING,402,05-PRICE,Required
978-0-07-727636-2,Non-Book/Strange,Intro To Engineering Ethics (Coursesmart Digital),2,Schinzinger (Db*),EGR-ENGINEERING,402,05-PRICE,Optional
978-0-14-044949-5,Paperback,Nicomachean Ethics,,Aristotle,EGR-ENGINEERING,402,06-PRICE,Required
978-0-07-248311-6,Paperback,Intro To Engineering Ethics,2,Martin,EGR-ENGINEERING,402,06-PRICE,Required
978-0-07-727636-2,Non-Book/Strange,Intro To Engineering Ethics (Coursesmart Digital),2,Schinzinger (Db*),EGR-ENGINEERING,402,06-PRICE,Optional
978-0-19-539463-4,Hardback,Engineering Econ Analysis Enhanced (W/2010 Cd),10,Newnan,EGR-ENGINEERING,403,01-ABOLFAZLI,Required
978-0-19-539463-4,Hardback,Engineering Econ Analysis Enhanced (W/2010 Cd),10,Newnan,EGR-ENGINEERING,403,02-ABOLFAZLI,Required
978-1-888689-13-6,Paperback,Making Ethical Decisions (Item # 500450),,Josephson,EGR-ENGINEERING,445,01-RASHIDI,Required
978-1-888689-13-6,Paperback,Making Ethical Decisions (Item # 500450),,Josephson,EGR-ENGINEERING,445,02-MOUAWAD,Required
978-1-4200-4497-3,Cloth,Random Phenomena,,Ogunnaike,EGR-ENGINEERING,510,01-LIPOVETSKY,Required
,,,,,EGR-ENGINEERING,511,01-Lawhon,
,,,,,EGR-ENGINEERING,573,01-ABEDINI,
,,,,,EGR-ENGINEERING,599,01-Porter,
,,,,,EGR-ENGINEERING,100L,10-FALTENS,
,,,,,EGR-ENGINEERING,100L,11-Hamabata,
,,,,,EGR-ENGINEERING,100L,12-JAWAHARLAL,
,,,,,EGR-ENGINEERING,100L,13-WOODS,
,,,,,EGR-ENGINEERING,112L,01-RANDLE,
,,,,,EGR-ENGINEERING,520L,10-STAFF,
,,,,,ELI-ENGLISH LANG INST,1,REF-STAFF STAFF,
,,,,,ELI-ENGLISH LANG INST,1,REF-STAFF STAFF,
,,,,,ELI-ENGLISH LANG INST,2,REF-STAFF STAFF,
,,,,,ELI-ENGLISH LANG INST,2,REF-STAFF STAFF,
,,,,,ELI-ENGLISH LANG INST,3,REF-STAFF STAFF,
,,,,,ELI-ENGLISH LANG INST,3,REF-STAFF STAFF,
978-0-521-53286-0,Paperback,Grammar Troublespots,3,Raimes,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Required
978-0-13-243178-1,Paperback,Vocabulary Power 3,,Dingle,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Required
978-0-13-240744-1,Paperback,Writing To Communicate 3,,Boardman,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Required
978-0-13-205677-9,Paperback,Northstar 4: Listening & Speaking,3,Ferree,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Required
978-0-385-73255-0,Paperback,Giver,,Lowry,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Required
978-1-4058-2029-5,Paperback,Longman Advanced American Dictionary New Ed,,Longman,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Recommended
978-0-521-53286-0,Paperback,Grammar Troublespots,3,Raimes,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Required
978-0-13-243178-1,Paperback,Vocabulary Power 3,,Dingle,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Required
978-0-13-240744-1,Paperback,Writing To Communicate 3,,Boardman,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Required
978-0-13-205677-9,Paperback,Northstar 4: Listening & Speaking,3,Ferree,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Required
978-0-385-73255-0,Paperback,Giver,,Lowry,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Required
978-1-4058-2029-5,Paperback,Longman Advanced American Dictionary New Ed,,Longman,ELI-ENGLISH LANG INST,4,"REF-Staff, Staff",Recommended
,,,,,ELI-ENGLISH LANG INST,5,REF-STAFF STAFF,
,,,,,ELI-ENGLISH LANG INST,5,REF-STAFF STAFF,
978-0-393-33480-7,Paperback,Post-American World,,Zakaria,ELI-ENGLISH LANG INST,BRIDGE,"REF-Staff, Staff",Required
978-0-312-65031-5,Spiral,Easy Writer W/2009 Mla & Apa Updates,4,Lunsford,ELI-ENGLISH LANG INST,BRIDGE,"REF-Staff, Staff",Required
978-0-415-36744-8,Paperback,Cell Phone Culture,,Goggin,ELI-ENGLISH LANG INST,BRIDGE,"REF-Staff, Staff",Required
978-0-312-65169-5,Non-Book/Strange,Easywriter W/ Mla & Apa (Coursesmart),4,Lunsford (Db*),ELI-ENGLISH LANG INST,BRIDGE,"REF-Staff, Staff",Optional
978-0-393-33480-7,Paperback,Post-American World,,Zakaria,ELI-ENGLISH LANG INST,BRIDGE,"REF-Staff, Staff",Required
978-0-312-65031-5,Spiral,Easy Writer W/2009 Mla & Apa Updates,4,Lunsford,ELI-ENGLISH LANG INST,BRIDGE,"REF-Staff, Staff",Required
978-0-415-36744-8,Paperback,Cell Phone Culture,,Goggin,ELI-ENGLISH LANG INST,BRIDGE,"REF-Staff, Staff",Required
978-0-312-65169-5,Non-Book/Strange,Easywriter W/ Mla & Apa (Coursesmart),4,Lunsford (Db*),ELI-ENGLISH LANG INST,BRIDGE,"REF-Staff, Staff",Optional
978-0-451-16396-7,Paperback,One Flew Over The Cuckoo's Nest,,Kesey,ENG-ENGLISH,95,01-LEE,Required
978-1-4130-3118-8,,Bridges To Better Writing,,Nazario,ENG-ENGLISH,96,02-ESTERMANN,Required
978-0-205-63329-6,Paperback,English Simplified,12,Ellsworth,ENG-ENGLISH,96,04-MACKAY,Required
978-0-205-63256-5,Paperback,Longman Reader,9,Nadell,ENG-ENGLISH,96,04-MACKAY,Required
978-0-618-77531-6,Paperback,Patterns Plus,9,Conlin,ENG-ENGLISH,99,01-Firl,Required
978-1-4058-2029-5,Paperback,Longman Advanced American Dictionary New Ed,,Longman,ENG-ENGLISH,99,01-Firl,Required
978-0-205-63329-6,Paperback,English Simplified,12,Ellsworth,ENG-ENGLISH,99,01-Firl,Required
978-0-13-233331-3,Paperback,Understanding & Using English Grammar W/Answers (W,4,Azar,ENG-ENGLISH,99,01-Firl,Required
978-0-451-20716-6,Paperback,New Amer Roget's Coll Thesaurus Completely Rev & E,,Morehead,ENG-ENGLISH,102,01-Orozco,Required
978-1-4058-2029-5,Paperback,Longman Advanced American Dictionary New Ed,,Longman,ENG-ENGLISH,102,01-Orozco,Required
978-0-312-47712-7,Paperback,Mirror On America,4,Mims,ENG-ENGLISH,102,01-Orozco,Required
978-0-205-63329-6,Paperback,English Simplified,12,Ellsworth,ENG-ENGLISH,102,01-Orozco,Required
978-0-13-233331-3,Paperback,Understanding & Using English Grammar W/Answers (W,4,Azar,ENG-ENGLISH,102,01-Orozco,Required
978-1-4058-2029-5,Paperback,Longman Advanced American Dictionary New Ed,,Longman,ENG-ENGLISH,103,01-Castrejon,Required
978-0-205-63329-6,Paperback,English Simplified,12,Ellsworth,ENG-ENGLISH,103,01-Castrejon,Required
978-0-312-53113-3,Paperback,Models For Writers,10,Rosa,ENG-ENGLISH,103,01-Castrejon,Required
978-0-495-80045-3,Spiral,Pocket Keys For Writers Includes 2009 Mla Update,3,Raimes,ENG-ENGLISH,103,01-Castrejon,Required
978-0-375-42559-2,Hardback,Random House Roget's College Thesaurus Rev & Updtd,,Random House,ENG-ENGLISH,103,01-Castrejon,Required
978-0-451-20716-6,Massmarket,Rogets College Thesaurus In Dictionary Form,1,Roget's,ENG-ENGLISH,103,01-Castrejon,Substitution
978-0-451-20716-6,Paperback,New Amer Roget's Coll Thesaurus Completely Rev & E,,Morehead,ENG-ENGLISH,103,01-Castrejon,Substitution
978-0-618-14495-2,Paperback,"Read, Write, Edit",,Porter,ENG-ENGLISH,103,02-GRISWOLD,Required
978-0-205-63308-1,Paperback,Writing Matters,,Henry,ENG-ENGLISH,103,02-GRISWOLD,Required
978-1-4058-2029-5,Paperback,Longman Advanced American Dictionary New Ed,,Longman,ENG-ENGLISH,103,03-Do Carmo,Required
978-0-205-63329-6,Paperback,English Simplified,12,Ellsworth,ENG-ENGLISH,103,03-Do Carmo,Required
978-0-312-53113-3,Paperback,Models For Writers,10,Rosa,ENG-ENGLISH,103,03-Do Carmo,Required
978-0-495-80045-3,Spiral,Pocket Keys For Writers Includes 2009 Mla Update,3,Raimes,ENG-ENGLISH,103,03-Do Carmo,Required
978-0-375-42559-2,Hardback,Random House Roget's College Thesaurus Rev & Updtd,,Random House,ENG-ENGLISH,103,03-Do Carmo,Required
978-0-451-20716-6,Massmarket,Rogets College Thesaurus In Dictionary Form,1,Roget's,ENG-ENGLISH,103,03-Do Carmo,Substitution
978-0-451-20716-6,Paperback,New Amer Roget's Coll Thesaurus Completely Rev & E,,Morehead,ENG-ENGLISH,103,03-Do Carmo,Substitution
978-0-7679-0289-2,Paperback,Things They Carried,,Obrien,ENG-ENGLISH,104,01-LEE,Required
978-0-385-48680-4,Paperback,Into The Wild,,Krakauer,ENG-ENGLISH,104,01-LEE,Required
